age,sex,native-country,occupation,education-num,race,education,marital-status,workclass,relationship,hours-per-week,capital-gain,capital-loss,annual-income
1,Female,United-States,Machine-op-inspct,1,White,Assoc-acdm,Divorced,Private,Husband,1,0,0,<=50K
0,Male,United-States,Craft-repair,0,White,HS-grad,Married-civ-spouse,Private,Own-child,1,0,0,<=50K
0,Male,United-States,Other-service,1,White,Masters,Married-civ-spouse,State-gov,Not-in-family,0,0,0,>50K
0,Male,United-States,Exec-managerial,1,Black,Bachelors,Never-married,Private,Husband,0,0,0,<=50K
0,Female,United-States,Prof-specialty,0,White,HS-grad,Never-married,Local-gov,Not-in-family,0,0,0,<=50K
1,Male,Mexico,Adm-clerical,0,White,1st-4th,Married-civ-spouse,Self-emp-not-inc,Husband,1,0,0,<=50K
1,Male,United-States,Craft-repair,1,White,Bachelors,Married-civ-spouse,Private,Husband,1,0,0,>50K
0,Male,United-States,Sales,1,White,Masters,Never-married,Private,Husband,0,0,0,<=50K
0,Male,United-States,Prof-specialty,1,White,Assoc-voc,Married-civ-spouse,Federal-gov,Not-in-family,0,0,0,<=50K
1,Female,United-States,Exec-managerial,1,White,Bachelors,Married-civ-spouse,Private,Husband,1,1,0,<=50K
0,Female,United-States,Exec-managerial,1,White,Bachelors,Never-married,State-gov,Unmarried,1,0,0,<=50K
0,Male,United-States,Adm-clerical,0,White,Some-college,Never-married,Local-gov,Husband,0,0,0,>50K
0,Male,United-States,Adm-clerical,0,Black,10th,Never-married,Self-emp-not-inc,Own-child,1,0,0,<=50K
0,Male,United-States,Handlers-cleaners,0,Black,10th,Never-married,Private,Not-in-family,0,0,0,<=50K
1,Male,Mexico,Sales,0,White,5th-6th,Married-civ-spouse,Private,Unmarried,1,0,0,<=50K
1,Male,United-States,Transport-moving,1,White,Bachelors,Married-civ-spouse,Private,Not-in-family,1,0,0,<=50K
0,Male,United-States,Other-service,0,White,Some-college,Married-civ-spouse,Private,Husband,1,0,0,<=50K
0,Female,United-States,Prof-specialty,0,White,HS-grad,Separated,Private,Husband,1,0,0,<=50K
1,Male,United-States,Sales,0,White,Some-college,Married-civ-spouse,Private,Unmarried,0,0,0,<=50K
1,Female,United-States,Exec-managerial,0,White,Some-college,Married-civ-spouse,Local-gov,Own-child,1,0,0,<=50K
1,Female,United-States,Exec-managerial,1,White,Masters,Never-married,Private,Wife,0,0,0,<=50K
0,Female,United-States,Machine-op-inspct,0,White,HS-grad,Never-married,Private,Unmarried,1,0,0,<=50K
0,Female,United-States,Other-service,0,White,Some-college,Never-married,Private,Not-in-family,0,0,0,<=50K
0,Male,United-States,Handlers-cleaners,0,White,HS-grad,Never-married,Private,Wife,0,0,0,>50K
1,Female,United-States,Sales,1,White,Masters,Married-civ-spouse,Private,Husband,0,0,0,<=50K
1,Male,United-States,Craft-repair,0,White,HS-grad,Divorced,Self-emp-not-inc,Not-in-family,0,0,0,<=50K
0,Male,United-States,Adm-clerical,0,White,Some-college,Never-married,Private,Husband,0,0,0,<=50K
1,Female,United-States,Other-service,1,White,Bachelors,Widowed,Private,Husband,0,0,0,>50K
0,Male,United-States,Prof-specialty,0,White,Some-college,Never-married,Private,Other-relative,0,0,0,>50K
0,Male,United-States,Prof-specialty,0,White,HS-grad,Married-civ-spouse,Private,Unmarried,1,0,0,<=50K
0,Male,United-States,Exec-managerial,1,White,Masters,Never-married,Self-emp-inc,Husband,1,1,0,>50K
1,Male,United-States,Craft-repair,0,White,HS-grad,Divorced,Private,Husband,0,0,0,<=50K
0,Male,United-States,Prof-specialty,0,White,HS-grad,Never-married,Private,Husband,0,0,1,<=50K
0,Female,United-States,Craft-repair,0,White,HS-grad,Never-married,Private,Not-in-family,1,0,0,<=50K
0,Male,United-States,Machine-op-inspct,1,White,Bachelors,Never-married,Private,Own-child,0,0,0,<=50K
0,Female,United-States,Adm-clerical,0,White,HS-grad,Married-civ-spouse,State-gov,Husband,0,0,0,<=50K
1,Female,United-States,Other-service,0,White,Some-college,Never-married,Private,Husband,0,0,0,>50K
1,Male,United-States,Craft-repair,0,Black,Some-college,Married-civ-spouse,Self-emp-not-inc,Not-in-family,0,0,0,<=50K
0,Female,United-States,Other-service,0,Black,Some-college,Married-civ-spouse,Private,Husband,1,0,0,>50K
1,Male,United-States,Handlers-cleaners,0,White,Some-college,Widowed,Local-gov,Not-in-family,0,0,0,>50K
0,Female,United-States,Other-service,1,White,Assoc-voc,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Female,United-States,Prof-specialty,0,White,Some-college,Never-married,Private,Own-child,0,0,0,>50K
1,Male,United-States,Adm-clerical,0,White,Some-college,Married-civ-spouse,Local-gov,Own-child,0,0,0,<=50K
1,Male,United-States,Craft-repair,0,White,HS-grad,Divorced,Private,Not-in-family,1,0,0,<=50K
1,Female,United-States,Craft-repair,0,White,HS-grad,Married-civ-spouse,Private,Husband,1,0,0,>50K
0,Male,United-States,Adm-clerical,0,White,HS-grad,Never-married,Private,Own-child,0,0,0,>50K
0,Female,United-States,Sales,0,White,Some-college,Married-civ-spouse,Private,Husband,1,0,0,>50K
0,Male,United-States,Tech-support,1,White,Bachelors,Never-married,Private,Not-in-family,0,0,0,<=50K
0,Male,United-States,Tech-support,1,White,Bachelors,Married-civ-spouse,Private,Not-in-family,1,0,0,<=50K
1,Male,United-States,Craft-repair,0,Black,HS-grad,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Sales,0,White,Some-college,Divorced,Private,Unmarried,1,0,0,<=50K
1,Female,United-States,Protective-serv,0,White,Some-college,Married-civ-spouse,Private,Husband,1,0,0,<=50K
1,Male,United-States,Exec-managerial,0,White,Some-college,Divorced,Private,Not-in-family,1,0,0,>50K
0,Male,United-States,Exec-managerial,1,White,Bachelors,Married-civ-spouse,Self-emp-not-inc,Husband,0,0,1,<=50K
0,Male,United-States,Tech-support,1,White,Bachelors,Never-married,State-gov,Husband,1,0,0,<=50K
1,Male,United-States,Prof-specialty,0,White,HS-grad,Married-civ-spouse,Private,Husband,0,0,0,<=50K
0,Female,United-States,Transport-moving,1,White,Assoc-voc,Married-civ-spouse,Private,Not-in-family,1,0,0,<=50K
0,Male,United-States,Protective-serv,1,White,Masters,Never-married,Private,Husband,0,0,0,<=50K
1,Male,United-States,Sales,0,White,Some-college,Married-civ-spouse,Private,Own-child,1,0,0,>50K
1,Female,United-States,Machine-op-inspct,1,White,Bachelors,Married-civ-spouse,Private,Husband,0,0,0,<=50K
1,Female,United-States,Craft-repair,0,Black,HS-grad,Married-civ-spouse,Local-gov,Unmarried,0,0,0,<=50K
0,Male,United-States,Other-service,0,White,HS-grad,Divorced,Private,Own-child,0,0,0,>50K
1,Female,United-States,Other-service,1,White,Masters,Married-civ-spouse,Private,Husband,1,0,1,>50K
1,Male,United-States,Handlers-cleaners,1,White,Doctorate,Divorced,Private,Unmarried,0,0,0,<=50K
0,Male,United-States,Machine-op-inspct,0,Black,Some-college,Never-married,Private,Not-in-family,0,0,1,>50K
1,Female,United-States,Sales,1,White,Assoc-voc,Married-civ-spouse,Private,Not-in-family,1,0,0,<=50K
1,Male,United-States,Craft-repair,0,White,HS-grad,Married-civ-spouse,Private,Unmarried,0,0,0,<=50K
0,Female,United-States,Exec-managerial,0,White,HS-grad,Divorced,Private,Husband,0,0,0,<=50K
1,Male,United-States,Craft-repair,1,White,Masters,Married-civ-spouse,Local-gov,Not-in-family,1,1,0,<=50K
1,Male,United-States,Other-service,0,White,HS-grad,Never-married,Private,Husband,0,0,0,<=50K
1,Male,United-States,Exec-managerial,0,White,HS-grad,Divorced,Private,Not-in-family,0,0,0,<=50K
0,Male,United-States,Machine-op-inspct,0,White,HS-grad,Divorced,Private,Husband,0,1,0,<=50K
1,Male,United-States,Transport-moving,0,White,Some-college,Divorced,Private,Unmarried,0,1,0,<=50K
0,Male,United-States,Prof-specialty,0,White,Some-college,Never-married,Private,Husband,0,0,0,<=50K
1,Female,United-States,Exec-managerial,1,White,Masters,Separated,Private,Not-in-family,0,0,0,<=50K
0,Female,United-States,Handlers-cleaners,0,White,HS-grad,Never-married,Private,Husband,0,0,0,<=50K
0,Male,United-States,Exec-managerial,0,White,HS-grad,Divorced,Private,Husband,0,0,0,<=50K
0,Female,United-States,Adm-clerical,1,White,Doctorate,Divorced,Private,Husband,1,0,0,<=50K
0,Male,United-States,Exec-managerial,0,White,HS-grad,Married-civ-spouse,State-gov,Wife,0,0,0,<=50K
1,Female,United-States,Craft-repair,0,White,HS-grad,Never-married,Private,Husband,0,0,0,<=50K
0,Male,United-States,Tech-support,1,White,Assoc-voc,Married-civ-spouse,Private,Not-in-family,1,0,0,<=50K
0,Female,United-States,Craft-repair,0,White,HS-grad,Never-married,Private,Unmarried,1,0,0,<=50K
0,Male,United-States,Sales,1,White,Masters,Married-civ-spouse,Private,Husband,0,0,0,<=50K
1,Male,United-States,Craft-repair,1,White,Bachelors,Married-civ-spouse,Private,Unmarried,0,0,0,<=50K
0,Male,United-States,Transport-moving,1,White,Bachelors,Never-married,Private,Unmarried,0,0,0,>50K
1,Male,United-States,Sales,1,White,Bachelors,Married-civ-spouse,Private,Own-child,1,0,1,>50K
1,Male,United-States,Sales,0,White,Some-college,Married-civ-spouse,Local-gov,Not-in-family,0,0,0,<=50K
0,Male,United-States,Craft-repair,1,White,Masters,Never-married,Private,Husband,0,0,0,<=50K
1,Male,United-States,Other-service,0,White,Some-college,Divorced,Private,Husband,1,0,0,<=50K
0,Male,United-States,Craft-repair,0,White,Some-college,Never-married,Local-gov,Own-child,0,0,0,<=50K
1,Female,United-States,Craft-repair,0,White,HS-grad,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Protective-serv,1,White,Bachelors,Never-married,Private,Not-in-family,1,0,0,<=50K
1,Male,United-States,Transport-moving,1,White,Bachelors,Never-married,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Craft-repair,1,White,Assoc-voc,Never-married,Self-emp-not-inc,Husband,0,0,0,<=50K
0,Male,United-States,Tech-support,1,White,Bachelors,Married-civ-spouse,Federal-gov,Husband,0,0,0,<=50K
1,Female,United-States,Exec-managerial,0,White,HS-grad,Married-civ-spouse,Private,Husband,0,0,0,<=50K
0,Male,United-States,Exec-managerial,0,White,Some-college,Married-civ-spouse,Private,Husband,1,1,0,>50K
1,Male,United-States,Adm-clerical,0,White,HS-grad,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Prof-specialty,0,White,Some-college,Married-civ-spouse,Private,Husband,1,0,0,<=50K
1,Male,United-States,Exec-managerial,0,White,Some-college,Married-civ-spouse,Private,Own-child,0,1,0,>50K
0,Male,United-States,Other-service,0,White,Some-college,Married-civ-spouse,Self-emp-inc,Own-child,0,0,0,<=50K
1,Female,United-States,Exec-managerial,1,White,Prof-school,Separated,Private,Husband,0,0,0,>50K
0,Male,United-States,Sales,0,White,HS-grad,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Other-service,0,White,HS-grad,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Adm-clerical,0,White,HS-grad,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Exec-managerial,0,White,Some-college,Married-civ-spouse,Private,Own-child,1,0,0,>50K
1,Female,United-States,Other-service,0,White,Some-college,Married-civ-spouse,Private,Not-in-family,0,0,0,<=50K
1,Female,United-States,Prof-specialty,0,White,11th,Married-civ-spouse,Private,Not-in-family,0,0,0,>50K
1,Female,United-States,Sales,0,White,11th,Widowed,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Handlers-cleaners,1,White,Bachelors,Married-civ-spouse,Private,Not-in-family,0,0,0,<=50K
0,Male,United-States,Handlers-cleaners,0,White,Some-college,Married-civ-spouse,Private,Unmarried,1,0,0,<=50K
0,Female,United-States,Transport-moving,1,White,Assoc-acdm,Never-married,Private,Not-in-family,1,1,0,>50K
1,Male,United-States,Exec-managerial,1,White,Bachelors,Married-civ-spouse,Private,Unmarried,1,0,0,>50K
0,Female,United-States,Other-service,0,White,Some-college,Married-civ-spouse,Private,Husband,1,0,0,>50K
1,Male,United-States,Protective-serv,0,White,HS-grad,Never-married,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Farming-fishing,0,White,11th,Never-married,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Exec-managerial,0,White,Some-college,Never-married,Self-emp-inc,Own-child,0,0,0,<=50K
0,Female,United-States,Adm-clerical,0,White,HS-grad,Divorced,Private,Husband,0,0,0,<=50K
1,Male,United-States,Craft-repair,0,White,Some-college,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
0,Male,United-States,Transport-moving,0,White,HS-grad,Married-civ-spouse,Private,Not-in-family,1,0,0,<=50K
1,Male,United-States,Adm-clerical,1,White,Masters,Married-civ-spouse,Private,Husband,0,0,0,>50K
1,Male,United-States,Other-service,0,White,HS-grad,Married-civ-spouse,Private,Own-child,1,0,0,<=50K
0,Male,United-States,Tech-support,0,White,HS-grad,Never-married,State-gov,Husband,1,0,1,>50K
1,Female,United-States,Exec-managerial,1,White,Prof-school,Married-civ-spouse,Private,Husband,0,0,0,>50K
1,Male,United-States,Sales,0,White,HS-grad,Never-married,Private,Not-in-family,1,0,0,<=50K
0,Female,United-States,Adm-clerical,0,White,HS-grad,Married-civ-spouse,Private,Unmarried,0,0,0,<=50K
0,Male,United-States,Craft-repair,1,White,Bachelors,Never-married,Local-gov,Unmarried,1,0,0,<=50K
1,Female,United-States,Craft-repair,0,White,9th,Divorced,Private,Husband,0,0,0,<=50K
1,Male,United-States,Adm-clerical,1,White,Assoc-voc,Married-civ-spouse,Self-emp-not-inc,Not-in-family,1,0,0,<=50K
0,Female,United-States,Exec-managerial,1,White,Assoc-voc,Never-married,Private,Unmarried,0,0,0,<=50K
1,Male,United-States,Adm-clerical,0,White,10th,Married-civ-spouse,Federal-gov,Not-in-family,0,0,0,<=50K
0,Male,United-States,Handlers-cleaners,0,Black,9th,Married-civ-spouse,Self-emp-not-inc,Not-in-family,1,0,0,>50K
1,Female,United-States,Protective-serv,0,White,Some-college,Married-civ-spouse,Private,Not-in-family,0,0,0,<=50K
1,Female,United-States,Sales,0,White,Some-college,Divorced,Local-gov,Husband,0,0,0,<=50K
0,Female,United-States,Adm-clerical,1,White,Bachelors,Married-civ-spouse,Local-gov,Not-in-family,1,0,0,<=50K
0,Female,Mexico,Other-service,0,White,5th-6th,Never-married,Local-gov,Husband,0,0,0,<=50K
0,Male,United-States,Sales,1,White,Doctorate,Never-married,State-gov,Not-in-family,0,0,0,<=50K
0,Female,United-States,Exec-managerial,0,White,10th,Divorced,Private,Own-child,1,0,0,<=50K
1,Male,United-States,Tech-support,1,White,Doctorate,Married-civ-spouse,Private,Not-in-family,0,0,0,>50K
0,Male,United-States,Craft-repair,0,White,HS-grad,Never-married,Private,Not-in-family,0,0,0,<=50K
0,Male,United-States,Prof-specialty,1,Black,Assoc-voc,Married-civ-spouse,Private,Own-child,0,0,0,>50K
1,Male,United-States,Other-service,0,Black,HS-grad,Married-civ-spouse,Private,Not-in-family,0,0,0,<=50K
0,Male,United-States,Prof-specialty,0,White,11th,Married-civ-spouse,Self-emp-not-inc,Husband,1,0,0,<=50K
1,Female,United-States,Exec-managerial,0,White,HS-grad,Married-civ-spouse,State-gov,Husband,1,0,0,<=50K
0,Male,United-States,Sales,0,White,HS-grad,Never-married,Private,Husband,1,1,0,>50K
0,Male,United-States,Sales,0,White,HS-grad,Married-civ-spouse,Private,Not-in-family,0,0,0,>50K
0,Female,United-States,Adm-clerical,0,White,Some-college,Never-married,Private,Husband,0,0,1,>50K
1,Female,United-States,Sales,1,White,Bachelors,Never-married,Private,Own-child,0,0,0,>50K
0,Female,United-States,Machine-op-inspct,0,White,HS-grad,Never-married,Private,Husband,1,0,0,<=50K
0,Male,United-States,Transport-moving,0,White,Some-college,Never-married,Private,Husband,0,0,0,<=50K
1,Male,United-States,Exec-managerial,0,White,7th-8th,Married-civ-spouse,Self-emp-not-inc,Husband,1,0,0,<=50K
0,Male,United-States,Sales,0,White,Some-college,Never-married,Local-gov,Wife,1,0,0,<=50K
0,Male,United-States,Prof-specialty,0,White,Some-college,Never-married,Private,Not-in-family,0,0,0,>50K
1,Male,United-States,Prof-specialty,0,White,Some-college,Married-civ-spouse,Local-gov,Not-in-family,0,0,0,<=50K
1,Female,United-States,Sales,0,White,HS-grad,Married-civ-spouse,Private,Own-child,1,0,1,>50K
1,Male,United-States,Sales,0,White,Some-college,Separated,Private,Unmarried,0,0,0,<=50K
1,Female,United-States,Sales,0,White,HS-grad,Married-civ-spouse,Local-gov,Husband,0,0,0,<=50K
1,Male,United-States,Adm-clerical,0,White,Some-college,Married-civ-spouse,Private,Not-in-family,0,0,0,<=50K
1,Male,United-States,Sales,1,White,Masters,Divorced,Private,Husband,1,0,0,<=50K
1,Male,United-States,Craft-repair,1,White,Bachelors,Married-civ-spouse,Private,Not-in-family,0,0,0,>50K
1,Male,United-States,Craft-repair,1,White,Masters,Married-civ-spouse,Local-gov,Unmarried,1,1,0,<=50K
1,Male,United-States,Other-service,0,White,HS-grad,Widowed,Private,Not-in-family,0,0,0,<=50K
1,Female,United-States,Exec-managerial,0,White,HS-grad,Never-married,Private,Other-relative,1,1,0,>50K
0,Male,United-States,Adm-clerical,0,White,Some-college,Separated,Private,Own-child,0,0,0,<=50K
1,Male,United-States,Prof-specialty,0,White,Some-college,Married-civ-spouse,Self-emp-inc,Husband,0,0,0,<=50K
1,Male,United-States,Machine-op-inspct,0,White,HS-grad,Divorced,Private,Unmarried,0,0,0,<=50K
1,Female,United-States,Craft-repair,0,White,HS-grad,Married-civ-spouse,Self-emp-inc,Husband,1,0,0,>50K
1,Male,United-States,Adm-clerical,0,White,Some-college,Married-civ-spouse,Private,Husband,0,0,0,<=50K
0,Male,United-States,Sales,0,Black,HS-grad,Never-married,Private,Unmarried,0,0,0,>50K
0,Female,United-States,Craft-repair,0,Black,Some-college,Married-civ-spouse,Private,Husband,0,0,0,<=50K
0,Male,United-States,Exec-managerial,0,White,Some-college,Never-married,Private,Husband,0,0,0,<=50K
1,Male,United-States,Craft-repair,0,White,Some-college,Separated,Private,Own-child,1,0,0,>50K
1,Male,United-States,Sales,0,White,HS-grad,Married-civ-spouse,Private,Wife,0,0,0,<=50K
0,Female,United-States,Other-service,1,Black,Assoc-acdm,Married-civ-spouse,Private,Husband,0,0,0,<=50K
0,Male,United-States,Sales,1,White,Assoc-voc,Separated,Private,Husband,0,0,0,<=50K
1,Male,United-States,Adm-clerical,1,White,Bachelors,Never-married,Private,Husband,0,0,0,>50K
0,Female,United-States,Adm-clerical,0,White,HS-grad,Married-civ-spouse,Private,Husband,1,0,0,>50K
0,Female,United-States,Protective-serv,0,White,HS-grad,Married-civ-spouse,Private,Not-in-family,0,0,0,<=50K
1,Male,United-States,Transport-moving,0,White,Some-college,Married-civ-spouse,Private,Own-child,0,0,0,<=50K
1,Female,United-States,Sales,0,White,HS-grad,Married-civ-spouse,Self-emp-inc,Husband,1,1,0,<=50K
1,Male,United-States,Exec-managerial,1,White,Bachelors,Divorced,Private,Not-in-family,0,0,0,<=50K
0,Female,United-States,Handlers-cleaners,0,White,HS-grad,Never-married,Private,Husband,0,0,0,<=50K
0,Female,United-States,Exec-managerial,0,White,HS-grad,Never-married,Private,Unmarried,0,0,0,<=50K
0,Male,United-States,Transport-moving,0,White,Some-college,Married-civ-spouse,Private,Husband,0,0,0,<=50K
1,Male,United-States,Handlers-cleaners,0,White,Some-college,Married-civ-spouse,Self-emp-not-inc,Husband,0,0,0,<=50K
0,Female,United-States,Machine-op-inspct,0,White,Some-college,Never-married,Private,Not-in-family,0,0,0,<=50K
1,Female,United-States,Exec-managerial,0,White,Some-college,Divorced,Private,Other-relative,0,0,0,>50K
1,Male,United-States,Adm-clerical,0,White,HS-grad,Married-civ-spouse,Private,Husband,0,0,0,>50K
1,Female,United-States,Exec-managerial,0,White,HS-grad,Divorced,Private,Own-child,0,0,0,<=50K
1,Female,United-States,Exec-managerial,1,White,Bachelors,Divorced,Private,Other-relative,0,0,0,<=50K
0,Male,United-States,Other-service,1,White,Bachelors,Married-civ-spouse,Self-emp-not-inc,Husband,1,0,0,<=50K
1,Female,United-States,Sales,0,White,Some-college,Married-civ-spouse,Private,Husband,0,0,0,<=50K
1,Male,United-States,Craft-repair,1,White,Bachelors,Married-civ-spouse,Private,Husband,1,0,0,<=50K
