age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income
1,State-gov,Bachelors,1,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,5th-6th,0,Divorced,Transport-moving,Unmarried,White,Male,1,0,0,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Assoc-acdm,1,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Separated,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,9th,0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,1,0,1,United-States,<=50K
0,Private,11th,0,Separated,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Assoc-voc,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,United-States,>50K
0,Private,Assoc-acdm,1,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0,United-States,>50K
1,Self-emp-not-inc,Some-college,0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
1,Private,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,State-gov,Masters,1,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,0,China,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
1,Private,11th,0,Separated,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Separated,Transport-moving,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
0,Private,Assoc-voc,1,Separated,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Local-gov,HS-grad,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0,Laos,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,1,United-States,<=50K
1,Private,Prof-school,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,HS-grad,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Transport-moving,Own-child,Black,Male,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Divorced,Adm-clerical,Not-in-family,White,Female,1,0,0,United-States,<=50K
0,Federal-gov,Assoc-voc,1,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
0,State-gov,Some-college,0,Divorced,Protective-serv,Other-relative,White,Male,0,0,1,United-States,<=50K
1,Private,Masters,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Prof-school,1,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,0,1,Taiwan,>50K
0,Self-emp-not-inc,Some-college,0,Separated,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,Canada,>50K
0,Private,12th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Some-college,0,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,10th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,0,United-States,>50K
1,Private,7th-8th,0,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Tech-support,Husband,Black,Male,1,0,0,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,France,<=50K
1,Private,Assoc-acdm,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
1,Self-emp-not-inc,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,State-gov,10th,0,Divorced,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Some-college,0,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,United-States,>50K
0,Private,7th-8th,0,Never-married,Other-service,Other-relative,White,Male,0,0,1,Mexico,<=50K
1,Private,9th,0,Widowed,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Local-gov,Some-college,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,9th,0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1,0,0,United-States,>50K
0,Private,HS-grad,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,0,Jamaica,<=50K
0,Private,Some-college,0,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,0,Separated,Sales,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,Some-college,0,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,1,United-States,>50K
0,Private,Some-college,0,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Local-gov,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Assoc-voc,1,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,0,United-States,<=50K
0,Private,11th,0,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
1,Local-gov,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,1,United-States,>50K
0,Private,Bachelors,1,Never-married,Sales,Not-in-family,White,Female,1,0,1,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Some-college,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
0,Private,11th,0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,State-gov,Doctorate,1,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Exec-managerial,Other-relative,White,Female,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,United-States,>50K
0,Self-emp-not-inc,Some-college,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Assoc-voc,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
0,Federal-gov,Assoc-acdm,1,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,0,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Local-gov,Masters,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Tech-support,Own-child,Black,Male,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,Canada,<=50K
1,Self-emp-not-inc,Some-college,0,Divorced,Tech-support,Not-in-family,White,Female,0,0,0,United-States,>50K
0,Private,Some-college,0,Never-married,Tech-support,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,1,United-States,>50K
0,Local-gov,HS-grad,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,7th-8th,0,Never-married,Other-service,Other-relative,White,Male,0,0,0,Guatemala,<=50K
0,Private,9th,0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,0,Mexico,<=50K
1,Private,10th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,12th,0,Never-married,Craft-repair,Other-relative,Other,Male,0,0,1,Guatemala,<=50K
0,Private,10th,0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,9th,0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,Assoc-voc,1,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0,Germany,>50K
1,Private,HS-grad,0,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,1,Mexico,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,10th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Some-college,0,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Some-college,0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Federal-gov,Assoc-voc,1,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
0,Federal-gov,HS-grad,0,Divorced,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,State-gov,HS-grad,0,Never-married,Other-service,Unmarried,Black,Female,1,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,1,United-States,>50K
1,Private,1st-4th,0,Widowed,Other-service,Unmarried,Other,Female,0,0,0,Mexico,<=50K
1,Private,Bachelors,1,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Self-emp-not-inc,HS-grad,0,Widowed,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,White,Male,0,0,0,Dominican-Republic,<=50K
0,Private,Some-college,0,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,1,United-States,<=50K
0,Self-emp-not-inc,Bachelors,1,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,1,0,1,Vietnam,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Other-relative,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,1,El-Salvador,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
0,State-gov,Bachelors,1,Never-married,Prof-specialty,Own-child,White,Female,0,0,1,United-States,<=50K
1,Local-gov,HS-grad,0,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Craft-repair,Other-relative,White,Male,0,0,0,United-States,<=50K
0,Private,7th-8th,0,Never-married,Farming-fishing,Unmarried,Other,Male,0,0,0,Mexico,<=50K
0,Private,HS-grad,0,Never-married,Adm-clerical,Unmarried,White,Male,0,0,0,Mexico,<=50K
0,Private,Assoc-voc,1,Never-married,Other-service,Other-relative,White,Female,0,0,0,Mexico,<=50K
0,Private,Some-college,0,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,United-States,>50K
0,Private,Some-college,0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
0,State-gov,Some-college,0,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,0,United-States,<=50K
0,Federal-gov,HS-grad,0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,Bachelors,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
0,Private,Doctorate,1,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Local-gov,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,>50K
1,Private,Bachelors,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,12th,0,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,1,United-States,<=50K
0,Private,Bachelors,1,Never-married,Sales,Not-in-family,White,Male,1,0,0,United-States,>50K
1,Private,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
1,Private,Assoc-acdm,1,Divorced,Exec-managerial,Unmarried,White,Male,0,0,1,Germany,<=50K
1,Local-gov,Bachelors,1,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Self-emp-inc,Some-college,0,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,7th-8th,0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,1,United-States,>50K
1,Self-emp-inc,HS-grad,0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Self-emp-not-inc,Bachelors,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
0,Federal-gov,Some-college,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Craft-repair,Unmarried,White,Male,1,0,0,United-States,>50K
1,Private,10th,0,Widowed,Sales,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Private,Bachelors,1,Divorced,Sales,Not-in-family,Black,Female,0,0,1,United-States,<=50K
0,Federal-gov,Bachelors,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
0,Private,Some-college,0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Federal-gov,Bachelors,1,Divorced,Protective-serv,Not-in-family,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,Prof-school,1,Divorced,Prof-specialty,Not-in-family,White,Male,0,1,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,Ireland,>50K
0,Private,Some-college,0,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
1,Federal-gov,Masters,1,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1,0,Philippines,>50K
0,State-gov,Some-college,0,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Local-gov,HS-grad,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,Some-college,0,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,Assoc-acdm,1,Never-married,Tech-support,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Self-emp-not-inc,Bachelors,1,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,Some-college,0,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
1,Private,Masters,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,United-States,>50K
1,Self-emp-not-inc,Bachelors,1,Separated,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Assoc-acdm,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,1,United-States,>50K
0,Private,Some-college,0,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,0,Cambodia,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Masters,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Federal-gov,HS-grad,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,Some-college,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,0,United-States,>50K
1,Private,HS-grad,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,Bachelors,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Assoc-voc,1,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,<=50K
